   Financing  $3,415 $2,783 $2,088 $1,325   $485 2023 "Acura TLX Sedan 4dr Sedan" "2.0L 4cyl Turbo 10A" 43177
Depreciation $11,881 $3,120 $2,550 $2,858 $2,497 2023 "Acura TLX Sedan 4dr Sedan" "2.0L 4cyl Turbo 10A" 43177
        Fuel  $2,646 $2,725 $2,807 $2,891 $2,978 2023 "Acura TLX Sedan 4dr Sedan" "2.0L 4cyl Turbo 10A" 43177
   Insurance  $1,544 $1,598 $1,654 $1,712 $1,772 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
 Maintenance     $86   $445   $391 $2,618 $2,198 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
     Repairs      $0     $0     $0   $462   $707 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
Taxes & Fees  $3,726   $266   $238   $216   $216 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
   Financing  $4,674 $3,809 $2,859 $1,813   $664 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
Depreciation $15,796 $4,266 $3,485 $3,905 $3,412 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura TLX Sedan Type S 4dr Sedan AWD" "3.0L 6cyl Turbo 10A" 59096
   Insurance  $1,544 $1,598 $1,654 $1,712 $1,772 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
 Maintenance     $86   $440   $386 $2,465 $2,049 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
     Repairs      $0     $0     $0   $462   $707 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
Taxes & Fees  $3,347   $239   $214   $194   $194 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
   Financing  $4,197 $3,421 $2,566 $1,628   $597 2023 "Acura TLX Sedan 4dr Sedan AWD w/Advance Package" "2.0L 4cyl Turbo 10A" 53065
